Price_ETB,Land_Sqft,House_Sqft,Kebele,Village,Sub_City,No_bed_room,Type_House,Parking,Longitude,Latitude,Dst_to_school,Dst_Health_Center
500000,250,35,berea edget ber,hospital,nech sar,1,3,0,329224.95,614037.48,0.1,0.2
700000,250,52,gurba,mikahel ,sikela,1,2,0,349050.72,621043.43,0.2,1.5
700000,200,41,chamo,mender3,secha,2,3,1,361039.22,601183.72,0.5,0.2
800000,300,48,dilfana,dilfana,sikela,1,3,1,349046.82,621049.43,0.5,0.2
600000,150,38,chamo,mender4,secha,1,3,0,361039.22,601182.72,0.3,0.5
150000,150,40,limat,mender6,abaya,1,3,0,359069.24,634049.55,0.7,0.6
900000,200,51,dilfana,biru tesfa,sikela,1,3,0,349047.82,621046.43,0.5,0.2
2000000,250,52,gurba,college,sikela,2,1,1,349084.79,625055.32,0.1,0.7
250000,150,33,limat,mender4,abaya,1,3,0,359068.24,634040.55,0.5,0.3
500000,250,53,doysa,tele,secha,2,2,1,361039.22,601186.72,0.5,0.2
650000,200,48,doysa,gotera,secha,2,2,1,361039.22,601179.42,0.2,0.1
350000,200,43,doysa,giya,secha,2,3,1,361039.22,601171.42,0.5,0.4
700000,250,54,gurba,mikahel ,sikela,2,2,1,349150.65,621022.34,0.4,1.2
700000,200,49,berea edget ber,konso,nech sar,2,1,1,329227.95,614036.48,0.9,0.5
400000,220,35,berea edget ber,kaba,nech sar,1,3,0,329130.75,610031.48,0.7,0.8
1500000,550,57,menharya,firdebet,sikela,2,3,1,349048.82,621044.43,0.7,0.2
350000,250,35,gurba,sheleko,sikela,1,3,0,349149.81,621027.34,0.2,1
500000,150,49,menharya,firdebet ,sikela,2,3,1,349043.82,621039.43,1,1
700000,250,49,menharya,menharya,sikela,2,3,0,349995.22,625613.29,1,0.2
400000,250,46,gurba,mikahel,sikela,1,3,1,349147.81,621019.34,0.4,1.2
750000,250,57,dilfana,dilfana,sikela,2,3,0,349044.82,621047.43,0.5,0.2
400000,250,56,doysa,giya,secha,2,3,1,361039.22,601174.42,0.5,0.4
500000,175,29,berea edget ber,hospital,nech sar,2,2,1,329226.95,614039.48,0.1,0.2
350000,205,27,limat,mender1,abaya,1,3,0,359062.24,634040.55,0.3,0.4
1200000,250,48,gurba,mikahel ,sikela,2,1,1,349052.72,621041.43,0.2,1.5
300000,150,41,limat,mender2,abaya,1,3,0,359070.24,634048.55,0.4,0.2
700000,250,50,doysa,timkete bahir,secha,2,2,1,361039.22,601180.72,0.2,0.3
300000,175,43,berea edget ber,kaba,nech sar,1,3,0,329030.75,610031.48,0.7,0.8
900000,250,78,gurba,college,sikela,2,1,1,349152.65,621024.34,0.1,0.7
750000,250,49,menharya,menharya,sikela,2,3,1,349990.32,625007.39,1,0.2
400000,200,51,berea edget ber,kaba,nech sar,2,2,1,329225.95,614038.48,0.7,0.8
250000,150,26,limat,mender3,abaya,1,3,0,359063.24,634043.55,0.4,0.2
1000000,398.12,65,weha minch,total,nech sar,2,3,1,339595.22,665013.29,1,0.2
830000,200,50,gurba,college,sikela,2,1,1,349153.65,621021.34,0.1,0.7
850000,408.93,65,weha minch,hawaryat,nech sar,2,3,1,339205.52,664605.33,0.1,0.25
500000,200,31,gurba,sheleko,sikela,1,2,1,349152.65,621023.34,0.2,1
700000,200,36,gurba,college,sikela,1,3,1,349148.81,621020.34,0.1,0.7
1700000,240,50,doysa,tv,secha,2,1,1,361039.22,601185.72,0.6,0.3
300000,205,24,limat,gebeya,abaya,1,3,0,359061.24,634046.55,0.7,0.6
800000,100,24,doysa,asham,secha,1,2,0,361039.22,601173.42,0.4,0.2
700000,200,38,dilfana,dilfana,sikela,1,2,1,349045.82,621048.43,0.5,0.2
550000,206,51,weha minch,FM,nech sar,1,3,0,339910.32,665611.29,1,0.5
650000,192.55,25.56,weha minch,hawaryat,nech sar,2,2,0,339977.32,665023.3,0.1,0.25
550000,240,45,menharya,firdebet ,sikela,2,3,0,349042.82,621040.43,1,0.2
600000,230,47,menharya,menharya,sikela,1,3,0,349040.82,621038.43,0.8,0.25
350000,150,36,limat,giyorgis,abaya,1,3,0,359064.24,634045.55,0.5,0.2
700000,250,46,doysa,omo adarash,secha,2,3,1,361039.22,601177.42,0.5,0.2
550000,200,45,berea edget ber,hospital,nech sar,2,3,0,329231.95,614037.48,0.1,0.2
550000,208,45,dilfana,hibret,sikela,1,3,1,349394.32,625008.29,0.5,0.5
600000,210,45,dilfana,hibret,sikela,2,3,1,349911.32,625612.29,0.5,0.5
800000,250,41,gurba,sheleko,sikela,2,1,0,349151.65,621025.34,0.2,1
500000,250,44,gurba,mikahel ,sikela,1,3,0,349054.72,621042.43,0.2,1.5
400000,205,42,limat,green area,abaya,1,3,0,359065.24,634041.55,0.3,0.4
800000,200,41,doysa,kore,secha,2,1,1,361039.22,601178.42,0.7,0.5
270000,150,41,limat,mender5,abaya,1,3,0,359072.24,634047.55,0.6,0.5
1500000,300,62,berea edget ber,hospital,nech sar,2,1,1,329229.95,614032.48,0.1,0.2
800000,200,50,menharya,firdebet ,sikela,2,2,0,349041.82,621050.43,1,0.2
350000,200,50,berea edget ber,kaba,nech sar,1,3,0,329230.95,614031.48,0.7,0.8
1000000,400,39,limat,nok ,sikela,2,3,1,349049.82,621045.43,0.5,0.2
1000000,483,45,doysa,omo adarash,secha,2,2,1,361039.22,601172.42,0.5,0.2
600000,253,49,weha minch, selam,nech sar,2,3,1,339914.52,665614.39,1,0.5
500000,378,46,weha minch,hayland chaf,nech sar,1,3,1,339990.82,665058.23,0.5,0.25
500000,227.18,28,weha minch,FM,nech sar,1,3,1,339912.82,665612.29,1,0.5
600000,200,45,berea edget ber,kaba,nech sar,2,1,1,329228.95,614033.48,0.7,0.8
550000,150,41,limat,gebeya,abaya,1,3,0,359067.52,634041.33,0.4,0.2
450000,150,41,limat,mender2,abaya,1,3,0,359049.52,634021.33,0.4,0.2
1000000,250,40,weha minch,yetnbersh,nech sar,3,2,1,339902.52,665635.25,0.25,1
900000,270,56,weha minch,total,nech sar,2,3,1,339870.82,665004.29,1,0.2
550000,205,38,limat,gebeya,abaya,1,3,0,359070.51,634052.33,0.3,0.4
450000,205,38,limat,mender1,abaya,1,3,0,359047.52,634022.33,0.3,0.4
800000,250,45,weha minch,tele,nech sar,1,3,1,339960.82,665038.29,0.1,0.2
700000,200,42,gurba,sheleko,sikela,1,3,0,349090.79,625058.32,0.2,1
300000,200,40,gurba,college,sikela,1,3,0,349960.42,625018.35,0.3,1.5
200000,160,35,menharya,college,sikela,1,3,0,349979.82,625614.28,0.3,1.5
700000,205,60,weha minch,hawaryat,nech sar,2,3,0,339960.82,665608.31,0.1,0.25
250000,160,32,gurba,college,sikela,1,3,0,349340.32,625039.29,0.5,0.5
1100000,250,54,gurba,mikahel ,sikela,2,2,1,349073.81,625041.31,0.4,1.2
900000,210,29,gurba,mikahel ,sikela,2,2,1,349992.52,625645.29,0.2,1.5
1400000,300,54,gurba,mikahel ,sikela,2,2,1,349018.82,625619.21,0.2,1.5
1000000,250,50,gurba,mikahel,sikela,1,2,1,349004.81,625006.33,0.5,0.2
850000,200,35,gurba,mikahel ,sikela,2,2,1,349059.42,625058.26,0.2,1.5
600000,250,29,gurba,sheleko,sikela,2,3,0,349162.8,621032.31,0.2,1
600000,218.24,44,weha minch,awra godana,nech sar,1,3,1,3399904.82,665608.29,0.25,0.4
600000,360,53,doysa,tele,secha,2,2,1,369107.22,605087.42,0.6,0.4
600000,360,53,doysa,tele,secha,2,2,1,369026.22,605007.42,0.6,0.4
1800000,250,42,gurba,college,sikela,2,1,1,349159.8,621029.31,0.1,0.7
1300000,250,56,doysa,giya,secha,2,2,1,369011.22,605161.42,0.7,0.5
950000,250,54,gurba,mikahel,sikela,2,3,1,349153.8,621023.31,0.4,1.2
1200000,250,65,gurba,mikahel,sikela,2,3,0,349024.42,625005.35,0.4,1.2
1000000,200,46,gurba,mikahel,sikela,2,3,0,349101.79,625068.32,0.4,1.2
400000,200,24,gurba,mikahel,sikela,1,3,1,349087.79,625050.32,0.4,1.2
500000,250,46,gurba,mikahel,sikela,1,3,1,349155.8,621025.31,0.4,1.2
900000,200,31,gurba,sheleko,sikela,1,2,1,349088.79,625052.32,0.2,1
950000,200,31,gurba,sheleko,sikela,2,2,1,349156.8,621026.31,0.1,0.7
2000000,250,62,berea edget ber,hospital,nech sar,2,1,1,329088.73,615063.42,0.1,0.2
1250000,250,70,gurba,mikahel,sikela,2,1,1,349079.81,625047.31,0.4,1.2
800000,250,35,gurba,sheleko,sikela,1,2,1,349091.79,625059.32,0.2,1
1200000,250,64,gurba,mikahel,sikela,2,1,0,349086.79,625054.32,0.4,1.2
1100000,250,50,berea edget ber,kaba,nech sar,2,1,1,329003.73,615078.42,0.7,0.8
850000,200,36,gurba,college,sikela,1,3,1,349083.79,625053.32,0.1,0.7
1000000,300,49,menharya,menharya,sikela,2,3,0,349919.32,625620.22,1,0.2
400000,150,32,limat,mender3,abaya,1,3,0,359040.52,634020.33,0.4,0.2
500000,150,45,limat,giyorgis,abaya,1,3,0,359068.52,634042.33,0.4,0.2
900000,200,36,gurba,college,sikela,2,3,1,349160.8,621030.31,0.1,0.7
1300000,250,40,gurba,mikahel,sikela,2,1,1,349002.81,625009.33,0.5,0.2
1000000,250,32,berea edget ber,konso,nech sar,2,2,1,329098.73,615073.42,0.9,0.5
3000000,88,24,menharya,menharya,sikela,1,1,0,349975.22,625633.19,1,0.2
3100000,100,24,menharya,menharya,sikela,1,1,0,349807.32,625417.32,1,0.2
900000,257.94,52,weha minch,yetnbersh,nech sar,2,2,1,339993.42,665218.26,0.25,1
1500000,978.775,75,weha minch,tele,nech sar,2,3,1,339074.32,665023.29,0.1,0.2
1100000,250,49,berea edget ber,konso,nech sar,2,1,0,329024.73,614002.42,0.9,0.5
400000,150,30,limat,mender3,abaya,1,3,0,359033.52,634014.33,0.3,0.4
500000,150,30,limat,giyorgis,abaya,1,3,0,359062.52,634045.33,0.3,0.4
850000,220,45,gurba,sheleko,sikela,1,2,1,349092.79,625060.32,0.2,1
800000,358.68,38,weha minch,hayland chaf,nech sar,2,3,0,339914.32,665068.24,0.5,0.25
500000,250,52,berea edget ber,kaba,nech sar,1,3,1,329087.73,615062.42,0.7,0.8
1200000,200,45,berea edget ber,kaba,nech sar,2,1,1,329108.73,614021.42,0.7,0.8
3500000,300,65,gurba,college,sikela,2,1,1,349161.8,621031.31,0.1,0.7
1200000,250,38,berea edget ber,hospital,nech sar,1,2,1,329086.73,615061.42,0.1,0.2
1500000,250,47,kulfo,mesgid,sikela,1,3,1,349960.82,625608.31,1.5,0.5
900000,314.04,58,weha minch,tele,nech sar,2,3,1,339916.42,665616.29,0.1,0.2
1200000,375.75,72,weha minch,hayland chaf,nech sar,3,2,1,339900.52,665035.25,0.5,0.25
1000000,200,49,berea edget ber,konso,nech sar,2,1,1,329019.73,615095.42,0.9,0.5
450000,205,34,limat,mender1,abaya,1,3,0,359036.52,634015.33,0.3,0.4
550000,200,34,limat,gebeya,abaya,1,3,0,359065.52,634047.33,0.3,0.4
1200000,250,49,berea edget ber,konso,nech sar,2,1,1,329092.73,615067.42,0.9,0.5
3500000,350,78,gurba,college,sikela,2,2,1,349082.79,625056.32,0.1,0.7
1000000,250,51,gurba,mikahel,sikela,2,1,1,349152.8,621022.31,0.4,1.2
750000,200,29.88,weha minch,hayland chaf,nech sar,2,3,1,339900.52,665040.27,0.5,0.25
800000,197.96,58,weha minch,hayland chaf,nech sar,2,2,1,339992.52,665645.29,0.5,0.25
950000,250,65,gurba,mikahel,sikela,2,3,0,349120.78,625082.33,0.4,1.2
650000,230,51,weha minch,FM,nech sar,2,3,0,339110.82,665109.31,1,0.5
500000,200,47,berea edget ber,konso,nech sar,1,3,1,329012.73,615088.42,0.9,0.5
850000,250,35,berea edget ber,hospital,nech sar,1,3,0,329099.73,615075.42,0.1,0.2
650000,250,55,menharya,firdebet ,sikela,2,3,0,349007.81,625003.33,1,0.2
550000,250,35,gurba,sheleko,sikela,1,3,0,349081.79,625057.32,0.2,1
400000,150,40,limat,mender1,abaya,1,3,0,359043.52,634026.33,0.3,0.4
500000,150,40,limat,giyorgis,abaya,1,3,0,359076.51,634053.33,0.3,0.4
900000,250,43,gurba,college,sikela,2,3,1,349076.81,625044.31,0.1,0.7
900000,250,52,chamo,mender1,secha,1,3,1,369009.22,605159.42,0.3,0.2
900000,250,49,menharya,firdebet ,sikela,1,3,1,349990.42,625618.29,1,0.2
850000,230,49,menharya,firdebet ,sikela,1,3,1,349910.52,625055.39,1,0.2
800000,200,49,menharya,firdebet ,sikela,1,3,1,349920.82,625621.23,1,0.2
1250000,250,45,gurba,mikahel,sikela,1,2,0,349077.81,625045.31,0.4,1.2
900000,250,49,menharya,firdebet ,sikela,1,3,1,349961.82,625060.28,1,0.2
500000,200,43,weha minch,hayland chaf,nech sar,2,2,0,339153.75,664547.31,0.5,0.25
400000,150,41,limat,mender2,abaya,1,3,0,359041.52,634028.33,0.4,0.2
500000,150,41,limat,green area,abaya,1,3,0,359074.51,634057.33,0.4,0.2
650000,200,51,berea edget ber,kaba,nech sar,2,2,1,329018.73,615094.42,0.7,0.8
450000,150,33,limat,giyorgis,abaya,1,3,0,359086.51,634059.33,0.5,0.2
850000,250,54,gurba,mikahel,sikela,1,3,0,349080.79,625048.31,0.4,1.2
500000,200,43,doysa,giya,secha,2,3,1,369021.22,605002.42,0.5,0.4
800000,250,54,gurba,mikahel,sikela,1,3,0,349094.79,625065.32,0.4,1.2
850000,250,48,gurba,mikahel,sikela,1,3,1,349003.81,625007.33,0.5,0.2
750000,192.55,25.56,weha minch,hawaryat,nech sar,2,2,0,339091.32,665090.29,0.1,0.25
1100000,250,57,weha minch,tele,nech sar,2,1,0,339173.75,664544.29,0.1,0.2
800000,200,39,berea edget ber,konso,nech sar,2,1,1,329107.73,614020.42,0.9,0.5
500000,200,51,berea edget ber,kaba,nech sar,2,2,1,329009.73,615085.42,0.7,0.8
1100000,200,49,berea edget ber,konso,nech sar,2,1,1,329247.73,6140460.42,0.9,0.5
900000,387.84,90,weha minch,hawaryat,nech sar,2,3,1,339960.42,665018.35,0.1,0.25
1000000,250,42,dilfana,qey meskel,sikela,1,3,0,349982.82,625681.31,0.3,0.3
1100000,250,41,gurba,sheleko,sikela,2,1,0,349157.8,621027.31,0.1,0.7
850000,240,47,menharya,menharya,sikela,2,3,0,349005.81,625008.33,0.8,0.25
850000,380.6,47,weha minch,awra godana,nech sar,2,3,1,339911.82,665610.29,0.25,0.4
700000,246.25,25,weha minch,tele,nech sar,2,3,1,339170.75,664540.29,0.1,0.2
700000,206,51,weha minch,mesgid1,nech sar,2,3,1,339925.42,665224.26,1.2,0.1
1000000,200,56,gurba,sheleko,sikela,2,1,0,349085.79,625051.32,0.2,1
3000000,767.29,50,weha minch,tele,nech sar,2,2,1,339394.32,665008.29,0.1,0.2
1000000,250,45,gurba,mikahel,sikela,1,2,0,349119.78,625083.33,0.4,1.2
850000,250,32,berea edget ber,konso,nech sar,2,2,1,329089.73,615064.42,0.9,0.5
800000,250,45,chamo,mender2,secha,1,3,1,369007.22,605158.42,0.4,0.3
1600000,200,42,berea edget ber,hospital,nech sar,2,1,1,329244.73,6140452.42,0.1,0.2
800000,220,47,menharya,menharya,sikela,1,3,0,349020.79,621021.43,0.8,0.25
700000,199.6,68,weha minch,awra godana,nech sar,2,3,0,339905.32,665604.29,0.25,0.4
600000,250,56,doysa,giya,secha,2,3,1,369102.22,605082.42,0.5,0.4
720000,253,49,weha minch, selam,nech sar,2,3,1,339113.22,665112.34,1,0.5
1400000,398.12,65,weha minch,total,nech sar,2,3,1,3399271.42,665270.26,1,0.25
600000,269.92,44,weha minch,tele,nech sar,2,3,1,339980.32,665083.22,0.1,0.2
900000,408.93,65,weha minch,hawaryat,nech sar,2,3,1,339994.52,665093.39,0.1,0.25
900000,200,59,berea edget ber,konso,nech sar,3,1,1,329227.73,614041.42,0.9,0.5
1400000,250,70,gurba,mikahel,sikela,2,1,1,349093.79,625061.32,0.4,1.2
800000,193.87,47,weha minch,hayland chaf,nech sar,2,2,0,339159.75,664543.31,0.5,0.25
500000,340,48,weha minch,awra godana,nech sar,2,2,1,339155.75,664544.31,0.25,0.4
750000,250,47,berea edget ber,konso,nech sar,1,3,1,329085.73,615060.42,0.9,0.5
650000,250,38,gurba,mikahel,sikela,1,3,0,349002.81,625001.33,1,0.2
650000,246.25,25,weha minch,tele,nech sar,2,3,1,339919.32,665619.22,0.1,0.2
550000,245,24,weha minch,FM,nech sar,1,3,1,339111.32,665110.32,1,0.5
900000,250,35,berea edget ber,hospital,nech sar,1,3,0,329090.73,615065.42,0.1,0.2
1200000,483,45,doysa,omo adarash,secha,2,2,1,369015.22,605166.42,0.5,0.2
500000,250,54,gurba,mikahel,sikela,1,3,0,349122.77,625081.33,0.4,1.2
850000,200,58,weha minch,hayland chaf,nech sar,2,2,1,339152.75,664556.31,0.5,0.25
375000,160,45,gurba,mikahel ,sikela,1,3,0,349074.81,625042.31,0.4,1.2
500000,150,32,limat,green area,abaya,1,3,0,359080.51,634058.33,0.4,0.1
1000000,342.27,65,weha minch,wehan fisash,nech sar,2,2,1,339926.52,665625.27,0.5,0.2
700000,378,46,weha minch,hayland chaf,nech sar,1,3,1,339284.82,665083.29,0.5,0.25
1400000,230,42,berea edget ber,kaba,nech sar,3,1,1,329228.73,614042.42,0.7,0.8
450000,250,53,gurba,mikahel,sikela,1,3,0,349145.81,621017.34,0.4,1.2
900000,250,46,doysa,omo adarash,secha,2,3,1,361024.22,601174.42,0.5,0.2
900000,200,38,berea edget ber,hospital,nech sar,1,2,1,329013.73,615089.42,0.1,0.2
500000,200,51,berea edget ber,kaba,nech sar,2,2,1,329106.73,614019.42,0.7,0.8
1000000,100,24,doysa,asham,secha,1,2,0,369010.22,605160.42,0.4,0.2
700000,175,29,berea edget ber,hospital,nech sar,2,2,1,329240.73,6140457.42,0.1,0.2
500000,150,44,limat,mender2,abaya,1,3,0,359042.52,634027.33,0.4,0.2
600000,150,44,limat,green area,abaya,1,3,0,359072.51,634055.33,0.4,0.2
700000,200,41,chamo,mender3,secha,2,3,1,361039.22,601183.72,0.5,0.2
800000,300,48,dilfana,dilfana,sikela,1,3,1,349046.82,621049.43,0.5,0.2
600000,150,38,chamo,mender4,secha,1,3,0,361039.22,601182.72,0.3,0.5
150000,150,40,limat,mender6,abaya,1,3,0,359069.24,634049.55,0.7,0.6
900000,200,51,dilfana,biru tesfa,sikela,1,3,0,349047.82,621046.43,0.5,0.2
2000000,250,52,gurba,college,sikela,2,1,1,349084.79,625055.32,0.1,0.7
250000,150,33,limat,mender4,abaya,1,3,0,359068.24,634040.55,0.5,0.3
500000,250,53,doysa,tele,secha,2,2,1,361039.22,601186.72,0.5,0.2
650000,200,48,doysa,gotera,secha,2,2,1,361039.22,601179.42,0.2,0.1
350000,200,43,doysa,giya,secha,2,3,1,361039.22,601171.42,0.5,0.4
700000,250,54,gurba,mikahel ,sikela,2,2,1,349150.65,621022.34,0.4,1.2
700000,200,49,berea edget ber,konso,nech sar,2,1,1,329227.95,614036.48,0.9,0.5
400000,220,35,berea edget ber,kaba,nech sar,1,3,0,329130.75,610031.48,0.7,0.8
1500000,550,57,menharya,firdebet,sikela,2,3,1,349048.82,621044.43,0.7,0.2
350000,250,35,gurba,sheleko,sikela,1,3,0,349149.81,621027.34,0.2,1
500000,150,49,menharya,firdebet ,sikela,2,3,1,349043.82,621039.43,1,1
700000,250,49,menharya,menharya,sikela,2,3,0,349995.22,625613.29,1,0.2
400000,250,46,gurba,mikahel,sikela,1,3,1,349147.81,621019.34,0.4,1.2
750000,250,57,dilfana,dilfana,sikela,2,3,0,349044.82,621047.43,0.5,0.2
400000,250,56,doysa,giya,secha,2,3,1,361039.22,601174.42,0.5,0.4
500000,175,29,berea edget ber,hospital,nech sar,2,2,1,329226.95,614039.48,0.1,0.2
350000,205,27,limat,mender1,abaya,1,3,0,359062.24,634040.55,0.3,0.4
1200000,250,48,gurba,mikahel ,sikela,2,1,1,349052.72,621041.43,0.2,1.5
300000,150,41,limat,mender2,abaya,1,3,0,359070.24,634048.55,0.4,0.2
700000,250,50,doysa,timkete bahir,secha,2,2,1,361039.22,601180.72,0.2,0.3
300000,175,43,berea edget ber,kaba,nech sar,1,3,0,329030.75,610031.48,0.7,0.8
900000,250,78,gurba,college,sikela,2,1,1,349152.65,621024.34,0.1,0.7
750000,250,49,menharya,menharya,sikela,2,3,1,349990.32,625007.39,1,0.2
400000,200,51,berea edget ber,kaba,nech sar,2,2,1,329225.95,614038.48,0.7,0.8
250000,150,26,limat,mender3,abaya,1,3,0,359063.24,634043.55,0.4,0.2
1000000,398.12,65,weha minch,total,nech sar,2,3,1,339595.22,665013.29,1,0.2
830000,200,50,gurba,college,sikela,2,1,1,349153.65,621021.34,0.1,0.7
850000,408.93,65,weha minch,hawaryat,nech sar,2,3,1,339205.52,664605.33,0.1,0.25
500000,200,31,gurba,sheleko,sikela,1,2,1,349152.65,621023.34,0.2,1
700000,200,36,gurba,college,sikela,1,3,1,349148.81,621020.34,0.1,0.7
1700000,240,50,doysa,tv,secha,2,1,1,361039.22,601185.72,0.6,0.3
300000,205,24,limat,gebeya,abaya,1,3,0,359061.24,634046.55,0.7,0.6
800000,100,24,doysa,asham,secha,1,2,0,361039.22,601173.42,0.4,0.2
700000,200,38,dilfana,dilfana,sikela,1,2,1,349045.82,621048.43,0.5,0.2
550000,206,51,weha minch,FM,nech sar,1,3,0,339910.32,665611.29,1,0.5
650000,192.55,25.56,weha minch,hawaryat,nech sar,2,2,0,339977.32,665023.3,0.1,0.25
550000,240,45,menharya,firdebet ,sikela,2,3,0,349042.82,621040.43,1,0.2
600000,230,47,menharya,menharya,sikela,1,3,0,349040.82,621038.43,0.8,0.25
350000,150,36,limat,giyorgis,abaya,1,3,0,359064.24,634045.55,0.5,0.2
700000,250,46,doysa,omo adarash,secha,2,3,1,361039.22,601177.42,0.5,0.2
550000,200,45,berea edget ber,hospital,nech sar,2,3,0,329231.95,614037.48,0.1,0.2
550000,208,45,dilfana,hibret,sikela,1,3,1,349394.32,625008.29,0.5,0.5
600000,210,45,dilfana,hibret,sikela,2,3,1,349911.32,625612.29,0.5,0.5
800000,250,41,gurba,sheleko,sikela,2,1,0,349151.65,621025.34,0.2,1
500000,250,44,gurba,mikahel ,sikela,1,3,0,349054.72,621042.43,0.2,1.5
400000,205,42,limat,green area,abaya,1,3,0,359065.24,634041.55,0.3,0.4
800000,200,41,doysa,kore,secha,2,1,1,361039.22,601178.42,0.7,0.5
270000,150,41,limat,mender5,abaya,1,3,0,359072.24,634047.55,0.6,0.5
1500000,300,62,berea edget ber,hospital,nech sar,2,1,1,329229.95,614032.48,0.1,0.2
800000,200,50,menharya,firdebet ,sikela,2,2,0,349041.82,621050.43,1,0.2
350000,200,50,berea edget ber,kaba,nech sar,1,3,0,329230.95,614031.48,0.7,0.8
1000000,400,39,limat,nok ,sikela,2,3,1,349049.82,621045.43,0.5,0.2
1000000,483,45,doysa,omo adarash,secha,2,2,1,361039.22,601172.42,0.5,0.2
600000,253,49,weha minch, selam,nech sar,2,3,1,339914.52,665614.39,1,0.5
500000,378,46,weha minch,hayland chaf,nech sar,1,3,1,339990.82,665058.23,0.5,0.25
500000,227.18,28,weha minch,FM,nech sar,1,3,1,339912.82,665612.29,1,0.5
600000,200,45,berea edget ber,kaba,nech sar,2,1,1,329228.95,614033.48,0.7,0.8
550000,150,41,limat,gebeya,abaya,1,3,0,359067.52,634041.33,0.4,0.2
450000,150,41,limat,mender2,abaya,1,3,0,359049.52,634021.33,0.4,0.2
1000000,250,40,weha minch,yetnbersh,nech sar,3,2,1,339902.52,665635.25,0.25,1
900000,270,56,weha minch,total,nech sar,2,3,1,339870.82,665004.29,1,0.2
550000,205,38,limat,gebeya,abaya,1,3,0,359070.51,634052.33,0.3,0.4
450000,205,38,limat,mender1,abaya,1,3,0,359047.52,634022.33,0.3,0.4
800000,250,45,weha minch,tele,nech sar,1,3,1,339960.82,665038.29,0.1,0.2
700000,200,42,gurba,sheleko,sikela,1,3,0,349090.79,625058.32,0.2,1
300000,200,40,gurba,college,sikela,1,3,0,349960.42,625018.35,0.3,1.5
200000,160,35,menharya,college,sikela,1,3,0,349979.82,625614.28,0.3,1.5
700000,205,60,weha minch,hawaryat,nech sar,2,3,0,339960.82,665608.31,0.1,0.25
250000,160,32,gurba,college,sikela,1,3,0,349340.32,625039.29,0.5,0.5
1100000,250,54,gurba,mikahel ,sikela,2,2,1,349073.81,625041.31,0.4,1.2
900000,210,29,gurba,mikahel ,sikela,2,2,1,349992.52,625645.29,0.2,1.5
1400000,300,54,gurba,mikahel ,sikela,2,2,1,349018.82,625619.21,0.2,1.5
1000000,250,50,gurba,mikahel,sikela,1,2,1,349004.81,625006.33,0.5,0.2
850000,200,35,gurba,mikahel ,sikela,2,2,1,349059.42,625058.26,0.2,1.5
600000,250,29,gurba,sheleko,sikela,2,3,0,349162.8,621032.31,0.2,1
600000,218.24,44,weha minch,awra godana,nech sar,1,3,1,3399904.82,665608.29,0.25,0.4
600000,360,53,doysa,tele,secha,2,2,1,369107.22,605087.42,0.6,0.4
600000,360,53,doysa,tele,secha,2,2,1,369026.22,605007.42,0.6,0.4
1800000,250,42,gurba,college,sikela,2,1,1,349159.8,621029.31,0.1,0.7
1300000,250,56,doysa,giya,secha,2,2,1,369011.22,605161.42,0.7,0.5
950000,250,54,gurba,mikahel,sikela,2,3,1,349153.8,621023.31,0.4,1.2
1200000,250,65,gurba,mikahel,sikela,2,3,0,349024.42,625005.35,0.4,1.2
1000000,200,46,gurba,mikahel,sikela,2,3,0,349101.79,625068.32,0.4,1.2
400000,200,24,gurba,mikahel,sikela,1,3,1,349087.79,625050.32,0.4,1.2
500000,250,46,gurba,mikahel,sikela,1,3,1,349155.8,621025.31,0.4,1.2
900000,200,31,gurba,sheleko,sikela,1,2,1,349088.79,625052.32,0.2,1
950000,200,31,gurba,sheleko,sikela,2,2,1,349156.8,621026.31,0.1,0.7
2000000,250,62,berea edget ber,hospital,nech sar,2,1,1,329088.73,615063.42,0.1,0.2
1250000,250,70,gurba,mikahel,sikela,2,1,1,349079.81,625047.31,0.4,1.2
800000,250,35,gurba,sheleko,sikela,1,2,1,349091.79,625059.32,0.2,1
